25.4,301.5627793
25.5,314.0350054
25.6,326.3596747
25.7,338.505982
25.8,350.4435678
25.9,362.1425944
26,373.5738203
26.1,384.7086734
26.2,395.5193224
26.3,405.9787463
26.4,416.0608019
26.5,425.7402894
26.6,434.993015
26.7,443.7958519
26.8,452.1267975
26.9,459.9650288
27,467.2909542
27.1,474.0862628
27.2,480.3339698
27.3,486.0184593
27.4,491.1255229
27.5,495.6423957
27.6,499.5577878
27.7,502.8619129
27.8,505.5465122
27.9,507.6048757
28,509.0318586
28.1,509.8238941
28.2,509.9790026
28.3,509.4967964
28.4,508.3784808
28.5,506.6268509
28.6,504.2462849
28.7,501.242733
28.8,497.6237025
28.9,493.3982392
29,488.5769043
29.1,483.1717489
29.2,477.1962829
29.3,470.6654419
29.4,463.5955497
29.5,456.0042772
29.6,447.9105987
29.7,439.3347441
29.8,430.2981487
29.9,420.8233992
30,410.9341776
30.1,400.6552018
30.2,390.0121638
30.3,379.0316657
30.4,367.741153
30.5,356.1688461
30.6,344.3436699
30.7,332.295181
30.8,320.0534944
30.9,307.6492079
31,295.1133258
31.1,282.4771813
31.2,269.7723582
31.3,257.0306119
31.4,244.2837901
31.5,231.5637532
31.6,218.9022947
31.7,206.3310617
31.8,193.8814758
31.9,181.5846543
32,169.4713329
32.1,157.5717886
32.2,145.9157642
32.3,134.5323935
32.4,123.4501291
32.5,112.6966708
32.6,102.2988968
32.7,92.282796
32.8,82.67340348
32.9,73.4947377
33,64.76974055
33.1,56.52021997
33.2,48.76679549
33.3,41.5288466
33.4,34.82446443
33.5,28.67040644
33.6,23.08205455
33.7,18.07337675
33.8,13.65689212
33.9,9.843639571
34,6.643150246
34.1,4.063423704
34.2,2.110907918
34.3,0.790483159
34.4,0.105449803
34.5,0.057520076
34.6,0.646813778
34.7,1.87185798
34.8,3.729590711
34.9,6.215368606
35,9.322978514
35.1,13.04465303
35.2,17.37108991
35.3,22.2914753
35.4,27.79351082
35.5,33.86344423
35.6,40.48610387
35.7,47.64493653
35.8,55.32204886
35.9,63.49825207
36,72.15310993
36.1,81.26498978
36.2,90.81111668
36.3,100.7676303
36.4,111.1096445
36.5,121.8113096
36.6,132.8458772
36.7,144.1857664
36.8,155.8026335
36.9,167.6674423
37,179.750537
37.1,192.0217163
37.2,204.4503084
37.3,217.0052484
37.4,229.6551555
37.5,242.3684116
37.6,255.11324
37.7,267.8577854
37.8,280.570193
37.9,293.2186885
38,305.7716571
38.1,318.197723
38.2,330.4658276
38.3,342.5453068
38.4,354.4059684
38.5,366.0181669
38.6,377.3528777
38.7,388.3817701
38.8,399.0772775
38.9,409.4126668
39,419.3621048
39.1,428.9007231
39.2,438.0046802
39.3,446.6512209
39.4,454.8187334
39.5,462.4868031
39.6,469.6362638
39.7,476.2492457
39.8,482.3092196
39.9,487.8010389
40,492.7109769
40.1,497.0267612
40.2,500.7376046
40.3,503.834232
40.4,506.3089034
40.5,508.1554335
40.6,509.3692068
40.7,509.9471895
40.8,509.8879371
40.9,509.1915975
41,507.8599114
41.1,505.8962071
41.2,503.305393
41.3,500.0939447
41.4,496.2698893
41.5,491.8427847
41.6,486.8236965
41.7,481.2251698
41.8,475.061198
41.9,468.3471878
42,461.0999208
42.1,453.3375113
42.2,445.0793613
42.3,436.3461118
42.4,427.1595916
42.5,417.542762
42.6,407.5196602
42.7,397.1153386
42.8,386.3558028
42.9,375.2679458
43,363.8794816
43.1,352.2188754
43.2,340.3152726
43.3,328.1984261
43.4,315.8986216
43.5,303.4466023
43.6,290.8734918
43.7,278.2107161
43.8,265.4899258
43.9,252.7429161
44,240.001548
44.1,227.2976682
44.2,214.6630297
44.3,202.1292127
44.4,189.7275452
44.5,177.4890248
44.6,165.4442414
44.7,153.6233008
44.8,142.0557492
44.9,130.7704993
45,119.7957585
45.1,109.1589579
45.2,98.88668401
45.3,89.00461206
45.4,79.53744212
45.5,70.50883721
45.6,61.94136412
45.7,53.85643708
45.8,46.27426419
45.9,39.21379694
46,32.69268281
46.1,26.72722121
46.2,21.33232266
46.3,16.52147163
46.4,12.30669271
46.5,8.69852067
46.6,5.705974057
46.7,3.336532679
46.8,1.596118906
46.9,0.489082865
47,0.018191571
47.1,0.184622005
47.2,0.987958179
47.3,2.426192171
47.4,4.495729145
47.5,7.191396335
47.6,10.50645598
47.7,14.43262215
47.8,18.96008149
47.9,24.07751769
48,29.77213983
48.1,36.02971433
48.2,42.83460051
48.3,50.16978969
48.4,58.01694773
48.5,66.35646081
48.6,75.16748449
48.7,84.4279958
48.8,94.1148483
48.9,104.2038299
49,114.6697234
49.1,125.4863695
49.2,136.6267322
49.3,148.0629664
49.4,159.7664875
49.5,171.7080428
49.6,183.8577847
49.7,196.185345
49.8,208.6599113
49.9,221.2503037
50,233.9250528
50.1,246.6524783
50.2,259.4007682
50.3,272.1380585
50.4,284.8325126
50.5,297.4524009
50.6,309.9661803
50.7,322.342573
50.8,334.5506442
50.9,346.5598803
51,358.3402643
51.1,369.8623515
51.2,381.0973427
51.3,392.0171562
51.4,402.5944981
51.5,412.8029306
51.6,422.616938
51.7,432.0119904
51.8,440.964605
51.9,449.4524049
52,457.454175
52.1,464.9499152
52.2,471.9208899
52.3,478.3496754
52.4,484.2202029
52.5,489.5177994
52.6,494.2292235
52.7,498.3426991
52.8,501.8479447
52.9,504.736199
53,507.0002428
53.1,508.6344173
53.2,509.6346379
53.3,509.9984044
53.4,509.7248078
53.5,508.8145318
53.6,507.2698516
53.7,505.0946282
53.8,502.2942984
53.9,498.8758617
54,494.8478624
54.1,490.2203683
54.2,485.0049458
54.3,479.2146307
54.4,472.8638958
54.5,465.9686147
54.6,458.5460218
54.7,450.6146699
54.8,442.1943832
54.9,433.3062081
55,423.9723603
55.1,414.2161695
55.2,404.0620213
55.3,393.5352957
55.4,382.6623039
55.5,371.4702229
55.6,359.987027
55.7,348.2414182
55.8,336.2627544
55.9,324.080976
56,311.7265312
56.1,299.2302996
56.2,286.6235153
56.3,273.9376886
56.4,261.2045276
56.5,248.4558585
56.6,235.7235464
56.7,223.0394153
56.8,210.4351691
56.9,197.9423118
57,185.5920689
57.1,173.4153097
57.2,161.4424698
57.3,149.7034749
57.4,138.2276666
57.5,127.0437282
57.6,116.1796139
57.7,105.6624783
57.8,95.51860871
57.9,85.77335953
58,76.45108882
58.1,67.5750974
58.2,59.16757063
58.3,51.24952294
58.4,43.84074534
58.5,36.9597559
58.6,30.62375352
58.7,24.84857491
58.8,19.64865499
58.9,15.03699087
59,11.02510931
59.1,7.623037905
59.2,4.839280078
59.3,2.68079377
59.4,1.152974072
59.5,0.259639739
59.6,0.003023639
59.7,0.383767181
59.8,1.400918703
59.9,3.051935856
60,5.332691958
60.1,8.237486306
60.2,11.75905843
60.3,15.88860622
60.4,20.61580798
60.5,25.92884815
60.6,31.8144469
60.7,38.2578933
60.8,45.24308209
60.9,52.75255394
61,60.76753907
61.1,69.2680042
61.2,78.2327026
61.3,87.63922717
61.4,97.46406653
61.5,107.6826637
61.6,118.2694774
61.7,129.1980463
61.8,140.4410545
61.9,151.9704004
62,163.7572667
62.1,175.7721923
62.2,187.9851461
62.3,200.3656022
62.4,212.8826158
62.5,225.504901
62.6,238.2009085
62.7,250.938905
62.8,263.6870522
62.9,276.4134862
63,289.0863977
63.1,301.6741109
63.2,314.1451631
63.3,326.4683833
63.4,338.6129697
63.5,350.5485672
63.6,362.2453431
63.7,373.6740615
63.8,384.8061565
63.9,395.6138037
64,406.0699897
64.1,416.1485793
64.2,425.8243814
64.3,435.0732116
64.4,443.8719525
64.5,452.1986118
64.6,460.0323774
64.7,467.3536688
64.8,474.1441865
64.9,480.386958
65,486.0663794
65.1,491.1682553
65.2,495.6798335
65.3,499.5898374
65.4,502.8884941
65.5,505.5675587
65.6,507.6203349
65.7,509.0416918
65.8,509.8280768
65.9,509.9775243
66,509.4896608
66.1,508.3657057
66.2,506.6084682
66.3,504.2223407
66.4,501.213287
66.5,497.5888284
66.6,493.358024
66.7,488.5314487
66.8,483.1211664
66.9,477.1407
67,470.6049976
67.1,463.5303949
67.2,455.9345748
67.3,447.836523
67.4,439.2564803
67.5,430.2158923
67.6,420.7373558
67.7,410.8445623
67.8,400.5622385
67.9,389.916085
68,378.9327114
68.1,367.6395707
68.2,356.0648897
68.3,344.2375991
68.4,332.187261
68.5,319.9439949
68.6,307.5384026
68.7,295.0014917
68.8,282.3645979
68.9,269.6593069
69,256.9173753
69.1,244.1706511
69.2,231.4509948
69.3,218.7901987
69.4,206.2199082
69.5,193.7715425
69.6,181.4762161
69.7,169.3646609
69.8,157.4671494
69.9,145.8134193
70,134.4325987
70.1,123.3531339
70.2,112.6027176
70.3,102.2082205
70.4,92.19562314
70.5,82.58995198
70.6,73.41521615
70.7,64.69434771
70.8,56.4491443
70.9,48.70021462
71,41.46692696
71.1,34.76736078
71.2,28.61826151
71.3,23.03499868
71.4,18.03152755
71.5,13.6203542
71.6,9.812504246
71.7,6.617495344
71.8,4.043313347
71.9,2.096392372
72,0.781598706
72.1,0.102218649
72.2,0.059950297
72.3,0.654899299
72.4,1.885578593
72.5,3.74891212
72.6,6.240242519
72.7,9.353342759
72.8,13.08043171
72.9,17.4121936
73,22.33780126
73.1,27.84494326
73.2,33.9198546
73.3,40.54735116
73.4,47.71086767
73.5,55.39249904
73.6,63.57304522
73.7,72.23205909
73.8,81.34789763
73.9,90.89777599
74,100.8578245
74.1,111.2031481
74.2,121.9078889
74.3,132.9452908
74.4,144.2877658
74.5,155.9069638
74.6,167.7738427
74.7,179.8587416
74.8,192.1314545
74.9,204.5613061
75,217.1172281
75.1,229.7678373
75.2,242.4815138
75.3,255.22648
75.4,267.9708801
75.5,280.6828597
75.6,293.3306456
75.7,305.8826248
75.8,318.307424
75.9,330.5739876
76,342.6516555
76.1,354.51024
76.2,366.1201007
76.3,377.452219
76.4,388.4782705
76.5,399.1706959
76.6,409.5027696
76.7,419.4486669
76.8,428.9835281
76.9,438.0835212
77,446.7259007
77.1,454.8890654
77.2,462.5526115
77.3,469.6973842
77.4,476.3055252
77.5,482.3605176
77.6,487.8472272
77.7,492.75194
77.8,497.0623967
77.9,500.7678235
78,503.8589587
78.1,506.3280762
78.2,508.1690043
78.3,509.3771418
78.4,509.9494689
78.5,509.8845551
78.6,509.1825627
78.7,507.8452462
78.8,505.8759483
78.9,503.2795912
79,500.0626644
79.1,496.2332086
79.2,491.8007953
79.3,486.7765035
79.4,481.172891
79.5,475.0039641
79.6,468.2851419
79.7,461.0332179
79.8,453.2663182
79.9,445.0038559
80,436.266483
80.1,427.0760382
80.2,417.4554929
80.3,407.4288936
80.4,397.0213013
80.5,386.2587298
80.6,375.1680798
80.7,363.7770722
80.8,352.1141786
80.9,340.2085501
81,328.0899446
81.1,315.7886523
81.2,303.33542
81.3,290.7613744
81.4,278.0979439
81.5,265.3767806
81.6,252.6296808
81.7,239.8885055
81.8,227.1851011
81.9,214.5512195
82,202.0184387
82.1,189.6180842
82.2,177.3811505
82.3,165.3382235
82.4,153.5194043
82.5,141.9542336
82.6,130.6716186
82.7,119.6997597
82.8,109.0660809
82.9,98.79716099
83,88.9186668
83.1,79.45528944
83.2,70.43068244
83.3,61.86740261
83.4,53.7868537
83.5,46.20923286
83.6,39.1534802
83.7,32.63723143
83.8,26.67677378
83.9,21.28700528
84,16.48139756
84.1,12.27196212
84.2,8.66922037
84.3,5.682177281
84.4,3.318298906
84.5,1.583493711
84.6,0.482097805
84.7,0.016864104
84.8,0.18895545
84.9,0.997941705
85,2.441800823
85.1,4.51692391
85.2,7.218124237
85.3,10.53865021
85.4,14.47020225
85.5,19.00295351
85.6,24.12557449
85.7,29.82526129
85.8,36.08776767
85.9,42.89744063
86,50.23725952
86.1,58.08887863
86.2,66.43267299
86.3,75.24778746
86.4,84.51218885
86.5,94.20272098
86.6,104.2951626
86.7,114.7642878
86.8,125.5839292
86.9,136.7270434
87,148.1657784
87.1,159.8715434
87.2,171.8150799
87.3,183.9665354
87.4,196.2955376
87.5,208.7712704
87.6,221.3625509
87.7,234.0379075
87.8,246.7656584
87.9,259.5139909
88,272.2510408
88.1,284.944972
88.2,297.5640564
88.3,310.0767529
88.4,322.4517861
88.5,334.658225
88.6,346.6655599
88.7,358.4437785
88.8,369.9634416
88.9,381.195756
89,392.1126467
89.1,402.6868272
89.2,412.8918675
89.3,422.7022604
89.4,432.0934849
89.5,441.042068
89.6,449.5256428
89.7,457.5230049
89.8,465.0141648
89.9,471.9803988
90,478.4042947
90.1,484.2697962
90.2,489.5622427
90.3,494.2684057
90.4,498.3765223
90.5,501.8763243
90.6,504.7590641
90.7,507.0175364
90.8,508.646096
90.9,509.6406725
91,509.9987799
91.1,509.7195231
91.2,508.8036003
91.3,507.2533005
91.4,505.0724989
91.5,502.2666463
91.6,498.8427559
91.7,494.8093856
91.8,490.1766166
91.9,484.9560287
92,479.1606704
92.1,472.8050271
92.2,465.9049848
92.3,458.4777898
92.4,450.5420063
92.5,442.1174696
92.6,433.2252367
92.7,423.8875335
92.8,414.1276995
92.9,403.970129
93,393.4402109
93.1,382.5642643
93.2,371.3694734
93.3,359.8838195
93.4,348.1360107
93.5,336.1554103
93.6,323.9719637
93.7,311.6161231
93.8,299.1187717
93.9,286.5111463
94,273.8247595
94.1,261.0913205
94.2,248.3426565
94.3,235.6106323
94.4,222.9270715
94.5,210.3236762
94.6,197.8319485
94.7,185.4831112
94.8,173.3080299
94.9,161.337136
95,149.6003504
95.1,138.1270091
95.2,126.9457894
95.3,116.0846385
95.4,105.5707037
95.5,95.43026433
95.6,85.68866617
95.7,76.37025818
95.8,67.49833151
95.9,59.09506136
96,51.18145154
96.1,43.77728194
96.2,36.90105913
96.3,30.56997009
96.4,24.79983924
96.5,19.60508891
96.6,14.99870326
96.7,10.99219587
96.8,7.595580913
96.9,4.817348156
97,2.664441736
97.1,1.142242798
97.2,0.254556046
97.3,0.003600235
97.4,0.390002625
97.5,1.412797409
97.6,3.069428134
97.7,5.355754086
97.8,8.26606064
97.9,11.79307355
98,15.92797711
98.1,20.66043622
98.2,25.9786222
98.3,31.86924236
98.4,38.3175732
98.5,45.30749727
98.6,52.82154338
98.7,60.84093035
98.8,69.34561387
98.9,78.31433667
99,87.72468161
99.1,97.55312774
99.2,107.775109
99.3,118.3650759
99.4,129.2965589
99.5,140.5422351
99.6,152.073996
99.7,163.8630184
99.8,175.8798357
99.9,188.0944123
